Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Relationship_Status,Conflicts_Over_Social_Media,Unnamed: 11,Gender_num,Academic_Level_num,Country_num,Most_Used_Platform_num,Relationship_Status_num
1070,30,Male,Undergraduate,México,10.0,Instagram,0,8.3,Single,0.0,,1,0,12,2,0
1071,21,Female,Undergraduate,México,8.1,YouTube,0,6.2,Married,1.0,,0,0,12,4,3
1072,22,Male,Graduate,México,4.9,Instagram,0,6.5,Married,1.0,,1,1,12,2,3
1073,18,Female,Undergraduate,México,1.4,Twitter,1,5.9,Married,0.0,,0,0,12,0,3
1074,27,Male,Undergraduate,México,7.3,Facebook,1,7.2,Married,1.0,,1,0,12,1,3
1075,29,Female,Graduate,México,5.4,Instagram,0,7.5,Single,1.0,,0,1,12,2,0
1076,25,Male,Undergraduate,México,2.5,Facebook,1,4.8,Married,0.0,,1,0,12,1,3
1077,30,Male,Graduate,México,4.9,Instagram,0,6.2,Single,0.0,,1,1,12,2,0
1078,18,Male,Graduate,México,3.5,Snapchat,1,5.8,Complicated,0.0,,1,1,12,9,2
1079,30,Male,Middle School,México,4.3,YouTube,1,4.3,Married,1.0,,1,4,12,4,3
1080,22,Female,High School,México,4.1,Facebook,0,5.7,Married,0.0,,0,2,12,1,3
1081,27,Male,Graduate,México,5.6,TikTok,0,6.6,Married,0.0,,1,1,12,3,3
1082,20,Male,Graduate,México,9.1,Facebook,0,8.8,Married,0.0,,1,1,12,1,3
1083,28,Male,Middle School,México,7.5,Twitter,1,6.5,Married,0.0,,1,4,12,0,3
1084,19,Male,High School,México,2.3,Snapchat,1,8.5,Married,1.0,,1,2,12,9,3
1085,26,Male,High School,México,3.0,Twitter,1,8.6,Married,0.0,,1,2,12,0,3
1086,21,Female,Graduate,México,1.4,Facebook,0,8.0,Married,0.0,,0,1,12,1,3
1087,23,Male,Graduate,México,1.1,Snapchat,1,7.8,Married,1.0,,1,1,12,9,3
1088,18,Female,High School,México,6.8,YouTube,1,4.3,Married,0.0,,0,2,12,4,3
1089,27,Male,Undergraduate,México,1.8,Instagram,1,6.0,Married,0.0,,1,0,12,2,3
1090,21,Female,High School,México,9.2,TikTok,1,5.1,Single,0.0,,0,2,12,3,0
1091,24,Male,Undergraduate,México,8.1,Snapchat,1,4.2,Single,0.0,,1,0,12,9,0
1092,23,Male,Middle School,México,8.0,Snapchat,0,8.3,Married,0.0,,1,4,12,9,3
1093,18,Male,Graduate,México,7.8,YouTube,0,6.7,Married,0.0,,1,1,12,4,3
1094,20,Female,Middle School,México,8.4,Twitter,1,5.8,Married,0.0,,0,4,12,0,3
1095,29,Male,Undergraduate,México,8.9,TikTok,1,4.6,Complicated,0.0,,1,0,12,3,2
1096,27,Male,Graduate,México,9.2,TikTok,1,4.6,Complicated,0.0,,1,1,12,3,2
1097,17,Male,Undergraduate,México,4.1,TikTok,0,7.5,Complicated,1.0,,1,0,12,3,2
1098,21,Male,Middle School,México,9.3,YouTube,0,8.4,Complicated,1.0,,1,4,12,4,2
1099,18,Male,Undergraduate,México,5.9,Twitter,1,8.0,Complicated,0.0,,1,0,12,0,2
1100,23,Male,Graduate,México,3.3,Twitter,0,6.7,Married,0.0,,1,1,12,0,3
1101,21,Female,Graduate,México,8.1,Snapchat,0,4.7,Married,0.0,,0,1,12,9,3
1102,23,Male,High School,México,8.7,Snapchat,1,7.0,Married,0.0,,1,2,12,9,3
1103,28,Male,High School,México,4.5,Facebook,1,5.2,Single,1.0,,1,2,12,1,0
1104,20,Male,Graduate,México,6.8,Instagram,0,8.9,Married,0.0,,1,1,12,2,3
1105,26,Male,Undergraduate,México,4.2,YouTube,1,5.9,Complicated,1.0,,1,0,12,4,2
1106,21,Male,High School,México,5.6,TikTok,0,7.7,Married,0.0,,1,2,12,3,3
1107,27,Female,High School,México,8.7,TikTok,1,6.3,Single,0.0,,0,2,12,3,0
1108,29,Male,High School,México,2.0,Snapchat,0,4.3,Married,0.0,,1,2,12,9,3
1109,27,Female,Undergraduate,México,4.5,Twitter,0,8.7,Married,0.0,,0,0,12,0,3
1110,17,Female,Middle School,México,4.4,Facebook,0,4.2,Married,0.0,,0,4,12,1,3
1111,23,Female,Graduate,México,2.2,Instagram,1,8.5,Single,0.0,,0,1,12,2,0
1112,20,Male,Undergraduate,México,8.0,Instagram,0,6.0,Single,0.0,,1,0,12,2,0
1113,20,Female,Undergraduate,México,6.0,Instagram,1,3.0,Complicated,0.0,,0,0,12,2,2
1114,20,Male,Undergraduate,México,4.0,Instagram,0,6.0,Single,0.0,,1,0,12,2,0
1115,20,Male,Undergraduate,México,1.0,YouTube,1,6.0,In Relationship,0.0,,1,0,12,4,1
1116,20,Male,Undergraduate,México,10.0,TikTok,1,6.0,Single,0.0,,1,0,12,3,0
1117,20,Female,Undergraduate,México,6.0,Instagram,0,6.0,Single,0.0,,0,0,12,2,0
1118,20,Male,Undergraduate,México,6.0,WhatsApp,0,8.0,Single,0.0,,1,0,12,6,0
1119,21,Female,Undergraduate,México,4.0,TikTok,0,6.0,Single,0.0,,0,0,12,3,0
1120,20,Male,Undergraduate,México,3.0,Instagram,1,5.0,Single,0.0,,1,0,12,2,0
1121,19,Female,Undergraduate,México,8.0,TikTok,1,7.0,In Relationship,0.0,,0,0,12,3,1
1122,21,Female,Undergraduate,México,4.0,WhatsApp,0,5.0,Single,0.0,,0,0,12,6,0
1123,21,Male,High School,México,8.0,WhatsApp,0,8.0,Single,0.0,,1,2,12,6,0
1124,22,Female,Undergraduate,México,8.0,WhatsApp,0,5.0,Single,0.0,,0,0,12,6,0
1125,23,Male,Undergraduate,México,5.0,TikTok,0,8.0,Single,0.0,,1,0,12,3,0
1126,22,Female,Undergraduate,México,7.0,TikTok,0,7.0,Single,0.0,,0,0,12,3,0
1127,21,Male,Undergraduate,México,4.0,Instagram,0,6.0,Single,0.0,,1,0,12,2,0
1128,22,Male,Undergraduate,México,5.0,Instagram,1,7.0,Single,0.0,,1,0,12,2,0
1129,29,Female,Undergraduate,México,10.0,WhatsApp,1,7.0,In Relationship,0.0,,0,0,12,6,1
1130,20,Male,Undergraduate,México,5.0,WhatsApp,1,6.0,Single,0.0,,1,0,12,6,0
1131,21,Male,Undergraduate,México,8.0,Instagram,1,8.0,In Relationship,0.0,,1,0,12,2,1
1132,52,Female,Undergraduate,México,1.0,WhatsApp,0,6.0,In Relationship,0.0,,0,0,12,6,1
1133,21,Female,Undergraduate,México,4.0,TikTok,1,8.0,Single,0.0,,0,0,12,3,0
1134,19,Male,High School,México,8.0,Instagram,0,6.0,In Relationship,0.0,,1,2,12,2,1
1135,24,Male,Undergraduate,México,5.0,Instagram,1,6.0,In Relationship,0.0,,1,0,12,2,1
1136,16,Female,High School,México,2.0,TikTok,0,8.0,Single,0.0,,0,2,12,3,0
1137,19,Female,Undergraduate,México,3.0,WhatsApp,0,8.0,Single,0.0,,0,0,12,6,0
1138,18,Male,Undergraduate,México,7.0,Instagram,0,5.0,Single,0.0,,1,0,12,2,0
1139,20,Female,Undergraduate,México,6.0,TikTok,1,6.0,Complicated,0.0,,0,0,12,3,2
1140,21,Male,Undergraduate,México,5.0,TikTok,1,4.0,In Relationship,0.0,,1,0,12,3,1
1141,19,Female,High School,México,5.0,Instagram,0,7.0,In Relationship,0.0,,0,2,12,2,1
1142,19,Female,Undergraduate,México,5.0,WhatsApp,0,6.0,Single,0.0,,0,0,12,6,0
1143,22,Female,Undergraduate,México,6.0,TikTok,1,7.0,Single,0.0,,0,0,12,3,0
1144,20,Female,Undergraduate,México,2.0,Instagram,0,8.0,Single,0.0,,0,0,12,2,0
1145,23,Female,Undergraduate,México,10.0,WhatsApp,0,5.0,Complicated,0.0,,0,0,12,6,2
1146,23,Male,Undergraduate,México,5.0,Instagram,0,5.0,Single,0.0,,1,0,12,2,0
1147,19,Male,Undergraduate,México,6.0,Instagram,1,7.0,In Relationship,0.0,,1,0,12,2,1
1148,16,Female,High School,México,9.0,Instagram,1,8.0,Single,0.0,,0,2,12,2,0
1149,17,Female,High School,México,5.0,TikTok,0,6.0,In Relationship,0.0,,0,2,12,3,1
1150,23,Male,Undergraduate,México,6.0,TikTok,0,7.0,Single,0.0,,1,0,12,3,0
1151,21,Female,High School,México,10.0,WhatsApp,0,5.0,Complicated,0.0,,0,2,12,6,2
1152,21,Female,High School,México,5.0,Instagram,0,8.0,Single,0.0,,0,2,12,2,0
1153,18,Male,High School,México,5.0,Twitter,0,8.0,Single,0.0,,1,2,12,0,0
1154,22,Male,Undergraduate,México,6.0,TikTok,1,3.0,Complicated,0.0,,1,0,12,3,2
1155,21,Female,Undergraduate,México,4.0,TikTok,0,4.0,Single,0.0,,0,0,12,3,0
1156,21,Female,Undergraduate,México,5.0,TikTok,1,8.0,Complicated,0.0,,0,0,12,3,2
1157,25,Female,Undergraduate,México,2.0,TikTok,0,6.0,In Relationship,0.0,,0,0,12,3,1
1158,21,Female,Undergraduate,México,6.0,TikTok,1,6.0,Single,0.0,,0,0,12,3,0
1159,21,Male,Undergraduate,México,3.0,TikTok,0,8.0,In Relationship,0.0,,1,0,12,3,1
1160,21,Female,Undergraduate,México,2.0,Instagram,0,8.0,In Relationship,0.0,,0,0,12,2,1
1161,22,Female,Undergraduate,México,4.0,TikTok,1,12.0,Single,0.0,,0,0,12,3,0
1162,20,Female,Undergraduate,México,8.0,WhatsApp,0,6.0,Single,0.0,,0,0,12,6,0
1163,21,Male,Undergraduate,México,6.0,TikTok,0,9.0,Complicated,0.0,,1,0,12,3,2
1164,21,Female,Undergraduate,México,15.0,Instagram,0,5.0,Single,0.0,,0,0,12,2,0
1165,21,Female,Undergraduate,México,6.0,TikTok,0,6.0,Single,0.0,,0,0,12,3,0
1166,19,Male,High School,México,5.0,WhatsApp,0,8.0,Single,0.0,,1,2,12,6,0
1167,22,Female,Undergraduate,México,10.0,Instagram,1,6.0,In Relationship,0.0,,0,0,12,2,1
1168,20,Female,High School,México,2.0,TikTok,0,10.0,Single,0.0,,0,2,12,3,0
1169,22,Male,Undergraduate,México,6.0,TikTok,1,6.0,Single,0.0,,1,0,12,3,0
1170,19,Female,Undergraduate,México,4.0,Instagram,0,4.5,In Relationship,0.0,,0,0,12,2,1
1171,22,Female,Undergraduate,México,6.0,Facebook,0,9.0,In Relationship,0.0,,0,0,12,1,1
1172,18,Male,Graduate,México,12.0,WhatsApp,0,8.0,In Relationship,0.0,,1,1,12,6,1
1173,20,Female,Undergraduate,México,6.0,Instagram,1,8.0,Single,0.0,,0,0,12,2,0
1174,20,Female,High School,México,8.0,TikTok,0,8.0,In Relationship,0.0,,0,2,12,3,1
1175,22,Male,Undergraduate,México,6.0,TikTok,1,7.0,In Relationship,0.0,,1,0,12,3,1
1176,19,Female,Undergraduate,México,3.0,TikTok,0,6.0,Single,0.0,,0,0,12,3,0
1177,19,Female,Undergraduate,México,4.0,Instagram,0,4.0,In Relationship,0.0,,0,0,12,2,1
1178,20,Male,Undergraduate,México,9.0,TikTok,1,6.0,In Relationship,0.0,,1,0,12,3,1
1179,20,Male,High School,México,8.0,Facebook,1,6.0,Single,0.0,,1,2,12,1,0
1180,19,Female,Undergraduate,México,4.0,Instagram,0,4.0,In Relationship,0.0,,0,0,12,2,1
1181,18,Male,High School,México,4.0,Facebook,1,4.0,Single,0.0,,1,2,12,1,0
1182,21,Female,Undergraduate,México,6.0,TikTok,0,8.0,Single,0.0,,0,0,12,3,0
1183,22,Female,Undergraduate,México,8.0,TikTok,1,8.0,In Relationship,0.0,,0,0,12,3,1
1184,21,Female,Undergraduate,México,10.0,TikTok,0,8.0,Single,0.0,,0,0,12,3,0
1185,24,Female,Undergraduate,México,8.0,TikTok,0,9.0,Single,0.0,,0,0,12,3,0
1186,49,Male,High School,México,2.0,Facebook,0,7.0,In Relationship,0.0,,1,2,12,1,1
1187,18,Female,Undergraduate,México,18.0,Twitter,0,7.0,Single,0.0,,0,0,12,0,0
1188,19,Female,Undergraduate,México,6.0,TikTok,0,9.0,Single,0.0,,0,0,12,3,0
1189,20,Male,Undergraduate,México,5.0,Instagram,0,8.0,Single,0.0,,1,0,12,2,0
1190,21,Female,Undergraduate,México,6.0,TikTok,0,8.0,In Relationship,0.0,,0,0,12,3,1
1191,20,Female,Undergraduate,México,10.0,WhatsApp,1,6.0,In Relationship,0.0,,0,0,12,6,1
1192,23,Male,Undergraduate,México,6.0,Instagram,0,8.0,Single,0.0,,1,0,12,2,0
1193,23,Female,Undergraduate,México,24.0,WhatsApp,0,12.0,Single,0.0,,0,0,12,6,0
1194,20,Female,Undergraduate,México,5.0,Instagram,0,7.0,Single,0.0,,0,0,12,2,0
1195,21,Female,Undergraduate,México,8.0,YouTube,0,8.0,In Relationship,0.0,,0,0,12,4,1
1196,21,Male,Undergraduate,México,8.0,TikTok,0,7.0,Single,0.0,,1,0,12,3,0
1197,20,Female,Undergraduate,México,2.0,TikTok,0,7.0,Single,0.0,,0,0,12,3,0
1198,22,Male,Undergraduate,México,8.0,TikTok,0,9.0,Single,0.0,,1,0,12,3,0
1199,20,Male,Undergraduate,México,2.0,TikTok,0,6.0,Single,0.0,,1,0,12,3,0
1200,20,Male,Undergraduate,México,2.0,Facebook,0,7.0,In Relationship,0.0,,1,0,12,1,1
1201,20,Male,Undergraduate,México,4.0,TikTok,0,7.0,Single,0.0,,1,0,12,3,0
1202,20,Female,Undergraduate,México,20.0,TikTok,1,4.0,Complicated,0.0,,0,0,12,3,2
1203,23,Male,Undergraduate,México,5.0,Facebook,0,6.0,Single,0.0,,1,0,12,1,0
1204,21,Male,Undergraduate,México,4.0,TikTok,1,7.0,Single,0.0,,1,0,12,3,0
1205,21,Male,Undergraduate,México,3.0,Facebook,0,7.0,In Relationship,0.0,,1,0,12,1,1
1206,21,Male,Undergraduate,México,2.0,TikTok,1,5.0,Complicated,0.0,,1,0,12,3,2
1207,21,Male,Undergraduate,México,4.0,TikTok,0,8.0,Single,0.0,,1,0,12,3,0
1208,27,Female,Undergraduate,México,6.0,Instagram,0,7.0,In Relationship,0.0,,0,0,12,2,1
1209,21,Female,Undergraduate,México,5.0,TikTok,0,6.0,In Relationship,0.0,,0,0,12,3,1
1210,24,Male,Undergraduate,México,10.0,TikTok,0,8.0,Single,0.0,,1,0,12,3,0
1211,21,Male,Undergraduate,México,5.0,TikTok,0,4.0,In Relationship,0.0,,1,0,12,3,1
1212,21,Male,Undergraduate,México,8.0,Instagram,0,8.0,Single,0.0,,1,0,12,2,0
1213,21,Female,Undergraduate,México,4.0,TikTok,0,9.0,Single,0.0,,0,0,12,3,0
1214,20,Male,Undergraduate,México,6.0,Facebook,0,3.0,Single,0.0,,1,0,12,1,0
1215,20,Female,Undergraduate,México,3.0,TikTok,0,5.0,Single,0.0,,0,0,12,3,0
1216,27,Male,Undergraduate,México,4.0,TikTok,0,10.0,In Relationship,0.0,,1,0,12,3,1
1217,22,Male,Undergraduate,México,5.0,YouTube,0,6.0,Single,0.0,,1,0,12,4,0
1218,22,Male,Undergraduate,México,6.0,YouTube,0,7.0,Single,0.0,,1,0,12,4,0
1219,21,Female,Undergraduate,México,5.0,TikTok,1,7.0,Single,0.0,,0,0,12,3,0
1220,24,Female,Undergraduate,México,5.0,YouTube,0,8.0,Single,0.0,,0,0,12,4,0
1221,20,Male,High School,México,4.0,TikTok,0,6.0,Single,0.0,,1,2,12,3,0
1222,21,Female,Undergraduate,México,8.0,TikTok,1,8.0,In Relationship,0.0,,0,0,12,3,1
1223,20,Female,Undergraduate,México,2.0,TikTok,0,8.0,In Relationship,0.0,,0,0,12,3,1
1224,21,Female,Undergraduate,México,6.0,TikTok,1,6.0,Complicated,0.0,,0,0,12,3,2
1225,20,Male,Undergraduate,México,6.0,TikTok,0,8.0,Single,0.0,,1,0,12,3,0
1226,21,Female,Undergraduate,México,5.0,TikTok,0,8.0,Single,0.0,,0,0,12,3,0
1227,28,Male,Undergraduate,México,6.0,WhatsApp,0,8.0,Single,0.0,,1,0,12,6,0
1228,22,Female,Undergraduate,México,18.0,TikTok,0,3.0,In Relationship,0.0,,0,0,12,3,1
1229,23,Male,Undergraduate,México,8.0,TikTok,1,4.0,Single,0.0,,1,0,12,3,0
1230,23,Female,Undergraduate,México,5.0,Instagram,0,8.0,In Relationship,0.0,,0,0,12,2,1
1231,23,Female,Undergraduate,México,10.0,TikTok,0,6.0,In Relationship,0.0,,0,0,12,3,1
1232,19,Female,High School,México,4.0,YouTube,0,8.0,Single,0.0,,0,2,12,4,0
1233,22,Male,High School,México,8.0,TikTok,1,5.0,In Relationship,0.0,,1,2,12,3,1
1234,23,Male,Undergraduate,México,5.0,WhatsApp,0,8.0,Single,0.0,,1,0,12,6,0
1235,21,Male,Undergraduate,México,24.0,TikTok,1,7.0,Complicated,0.0,,1,0,12,3,2
1236,16,Male,High School,México,3.0,TikTok,0,8.0,Single,0.0,,1,2,12,3,0
1237,20,Male,Undergraduate,USA,3.3,Instagram,0,7.6,Single,0.0,,1,0,2,2,0
1238,25,Male,Undergraduate,Bangladesh,2.4,Snapchat,1,7.7,In Relationship,4.0,,1,0,1,9,1
1239,25,Male,Undergraduate,USA,4.2,YouTube,1,8.1,Complicated,4.0,,1,0,2,4,2
1240,23,Male,High School,Japan,5.1,Twitter,0,8.0,Single,0.0,,1,2,32,0,0
1241,19,Male,High School,Brazil,4.0,Twitter,0,8.6,Complicated,0.0,,1,2,3,0,2
1242,30,Male,Undergraduate,Mexico,4.4,Facebook,1,6.4,In Relationship,5.0,,1,0,0,1,1
1243,23,Female,High School,UK,1.6,Twitter,0,7.3,Complicated,0.0,,0,2,33,0,2
1244,18,Female,Graduate,Mexico,2.8,YouTube,1,4.3,Complicated,0.0,,0,1,0,4,2
1245,22,Female,Graduate,Mexico,1.1,YouTube,1,6.0,Single,5.0,,0,1,0,4,0
1246,25,Male,High School,Mexico,7.8,Snapchat,1,6.2,In Relationship,3.0,,1,2,0,9,1
1247,20,Male,Undergraduate,Brazil,1.9,Instagram,0,9.0,In Relationship,1.0,,1,0,3,2,1
1248,23,Male,Graduate,Mexico,7.9,TikTok,1,6.6,In Relationship,2.0,,1,1,0,3,1
1249,22,Male,Graduate,Germany,4.7,Instagram,1,4.6,In Relationship,0.0,,1,1,34,2,1
1250,22,Male,High School,Brazil,1.8,Instagram,1,5.1,In Relationship,2.0,,1,2,3,2,1
1251,22,Female,High School,Canada,5.0,Twitter,1,7.5,Complicated,3.0,,0,2,35,0,2
1252,18,Male,Undergraduate,UK,5.8,YouTube,1,8.0,Complicated,3.0,,1,0,33,4,2
1253,24,Female,Undergraduate,Bangladesh,2.9,TikTok,1,5.7,In Relationship,0.0,,0,0,1,3,1
1254,25,Male,Graduate,Brazil,2.3,Snapchat,1,6.2,Single,4.0,,1,1,3,9,0
1255,20,Male,Graduate,UK,5.0,Facebook,0,6.8,Single,0.0,,1,1,33,1,0
1256,25,Female,Undergraduate,Germany,3.3,YouTube,1,4.2,Complicated,1.0,,0,0,34,4,2
1257,22,Male,Graduate,USA,5.3,Facebook,1,4.3,In Relationship,0.0,,1,1,2,1,1
1258,19,Male,Graduate,Mexico,1.8,Instagram,1,4.6,Complicated,3.0,,1,1,0,2,2
1259,25,Male,High School,Mexico,1.0,Facebook,1,7.6,Single,5.0,,1,2,0,1,0
1260,22,Male,Graduate,Mexico,7.0,Snapchat,1,4.7,In Relationship,3.0,,1,1,0,9,1
1261,23,Female,High School,Brazil,2.8,TikTok,1,6.5,Single,4.0,,0,2,3,3,0
1262,25,Male,Graduate,India,4.9,TikTok,1,7.0,Complicated,4.0,,1,1,36,3,2
1263,17,Male,High School,Japan,3.9,Instagram,0,7.0,Complicated,0.0,,1,2,32,2,2
1264,24,Male,Undergraduate,Mexico,4.0,TikTok,1,6.9,Single,3.0,,1,0,0,3,0
1265,20,Female,High School,Canada,3.8,Instagram,1,4.7,Single,4.0,,0,2,35,2,0
1266,23,Male,High School,Mexico,4.3,Facebook,1,7.8,Single,4.0,,1,2,0,1,0
1267,18,Male,Undergraduate,Canada,3.1,Facebook,0,8.8,In Relationship,1.0,,1,0,35,1,1
1268,17,Male,High School,UK,7.7,TikTok,1,7.3,Complicated,1.0,,1,2,33,3,2
1269,20,Male,Undergraduate,Canada,6.3,Snapchat,1,5.7,Complicated,2.0,,1,0,35,9,2
1270,25,Male,High School,Mexico,4.5,Facebook,1,4.7,Single,4.0,,1,2,0,1,0
1271,22,Male,High School,Mexico,3.6,YouTube,1,5.2,Complicated,4.0,,1,2,0,4,2
1272,22,Male,High School,Brazil,1.4,Instagram,0,6.5,In Relationship,0.0,,1,2,3,2,1
1273,22,Male,Graduate,UK,6.1,Snapchat,1,5.6,Single,4.0,,1,1,33,9,0
1274,24,Male,Undergraduate,Germany,3.6,TikTok,1,7.7,In Relationship,5.0,,1,0,34,3,1
1275,18,Female,Graduate,Bangladesh,3.6,Facebook,1,5.2,In Relationship,1.0,,0,1,1,1,1
1276,23,Male,Undergraduate,Brazil,1.4,Snapchat,0,8.9,Single,1.0,,1,0,3,9,0
1277,21,Male,Undergraduate,India,7.2,Instagram,1,4.7,Single,1.0,,1,0,36,2,0
1278,18,Female,Undergraduate,USA,4.5,Twitter,0,8.2,In Relationship,0.0,,0,0,2,0,1
1279,24,Male,Graduate,Japan,4.3,Facebook,1,4.1,In Relationship,5.0,,1,1,32,1,1
1280,23,Male,High School,Germany,2.7,Snapchat,0,6.5,Complicated,2.0,,1,2,34,9,2
1281,22,Male,High School,Bangladesh,3.1,TikTok,0,6.6,In Relationship,2.0,,1,2,1,3,1
1282,21,Male,High School,Germany,3.6,Instagram,1,5.9,Single,0.0,,1,2,34,2,0
1283,23,Female,Graduate,Germany,2.2,TikTok,1,6.0,In Relationship,3.0,,0,1,34,3,1
1284,19,Male,Undergraduate,Brazil,7.5,Facebook,1,4.0,In Relationship,5.0,,1,0,3,1,1
1285,23,Male,Undergraduate,Mexico,4.9,YouTube,0,8.7,In Relationship,1.0,,1,0,0,4,1
1286,22,Female,Graduate,Mexico,5.8,Facebook,1,6.0,Complicated,4.0,,0,1,0,1,2
1287,21,Male,Undergraduate,UK,5.2,TikTok,1,5.9,Complicated,5.0,,1,0,33,3,2
1288,20,Male,High School,Germany,1.2,Snapchat,0,7.1,In Relationship,3.0,,1,2,34,9,1
1289,18,Female,Undergraduate,Mexico,3.2,Snapchat,0,6.3,In Relationship,1.0,,0,0,0,9,1
1290,22,Female,High School,Mexico,6.4,Snapchat,1,6.5,Complicated,5.0,,0,2,0,9,2
1291,21,Female,Graduate,Brazil,2.0,TikTok,1,7.8,Complicated,0.0,,0,1,3,3,2
1292,19,Male,Undergraduate,India,3.0,Facebook,1,5.7,Single,2.0,,1,0,36,1,0
1293,23,Female,High School,India,5.4,YouTube,1,6.8,In Relationship,3.0,,0,2,36,4,1
1294,25,Female,High School,Germany,5.3,Twitter,1,6.0,Single,0.0,,0,2,34,0,0
1295,21,Male,Undergraduate,India,3.6,Twitter,0,7.3,In Relationship,0.0,,1,0,36,0,1
1296,22,Male,High School,Bangladesh,6.6,Instagram,1,5.5,In Relationship,0.0,,1,2,1,2,1
1297,19,Male,Undergraduate,Brazil,6.8,Facebook,1,6.9,Complicated,4.0,,1,0,3,1,2
1298,18,Male,Undergraduate,Brazil,5.0,YouTube,1,7.9,Single,3.0,,1,0,3,4,0
1299,21,Male,Undergraduate,USA,3.8,TikTok,0,8.5,In Relationship,0.0,,1,0,2,3,1
1300,21,Female,Undergraduate,Canada,7.4,YouTube,1,6.1,Complicated,2.0,,0,0,35,4,2
1301,19,Female,Undergraduate,USA,4.5,Twitter,1,8.8,In Relationship,0.0,,0,0,2,0,1
1302,25,Male,High School,India,6.3,Facebook,1,5.5,Single,5.0,,1,2,36,1,0
1303,24,Female,High School,Germany,1.8,TikTok,0,6.2,Single,0.0,,0,2,34,3,0
1304,19,Male,Graduate,Bangladesh,4.6,YouTube,1,7.3,Single,5.0,,1,1,1,4,0
1305,20,Female,Undergraduate,Mexico,4.2,YouTube,1,8.1,In Relationship,5.0,,0,0,0,4,1
1306,28,Male,Undergraduate,Brazil,7.8,Snapchat,1,7.4,Complicated,5.0,,1,0,3,9,2
1307,20,Female,High School,Brazil,3.8,TikTok,1,6.7,Single,5.0,,0,2,3,3,0
1308,20,Male,Undergraduate,Germany,2.1,Instagram,0,7.8,Complicated,0.0,,1,0,34,2,2
1309,25,Male,High School,UK,6.7,YouTube,1,5.6,In Relationship,5.0,,1,2,33,4,1
1310,25,Male,Undergraduate,Mexico,4.6,Instagram,1,5.2,In Relationship,3.0,,1,0,0,2,1
1311,23,Male,Undergraduate,Brazil,6.1,Twitter,1,5.7,In Relationship,3.0,,1,0,3,0,1
1312,20,Male,Undergraduate,Mexico,13.0,TikTok,0,8.0,Single,0.0,,1,0,0,3,0
1313,22,Female,Undergraduate,Mexico,7.0,Twitter,1,7.0,Single,2.0,,0,0,0,0,0
1314,25,Male,Undergraduate,Mexico,6.0,Facebook,0,8.0,In Relationship,0.0,,1,0,0,1,1
1315,22,Female,Undergraduate,Mexico,6.0,TikTok,1,6.0,In Relationship,1.0,,0,0,0,3,1
1316,21,Male,Undergraduate,Mexico,14.0,Twitter,0,8.0,Complicated,1.0,,1,0,0,0,2
1317,23,Female,Undergraduate,Mexico,9.0,TikTok,0,7.0,In Relationship,0.0,,0,0,0,3,1
1318,22,Female,Undergraduate,Mexico,4.0,Facebook,0,8.0,In Relationship,0.0,,0,0,0,1,1
1319,22,Male,Undergraduate,Mexico,18.0,Twitter,0,3.0,In Relationship,1.0,,1,0,0,0,1
1320,20,Male,Undergraduate,Mexico,8.0,Instagram,1,8.0,Single,0.0,,1,0,0,2,0
1321,24,Male,Undergraduate,Mexico,4.0,Twitter,0,6.0,Single,0.0,,1,0,0,0,0
1322,21,Male,Undergraduate,Mexico,8.0,TikTok,0,6.0,In Relationship,1.0,,1,0,0,3,1
1323,22,Female,Undergraduate,Mexico,6.0,TikTok,1,6.0,Single,1.0,,0,0,0,3,0
1324,20,Male,Undergraduate,Mexico,8.0,Instagram,1,8.0,Single,1.0,,1,0,0,2,0
1325,23,Female,Undergraduate,Mexico,6.0,TikTok,0,7.0,In Relationship,0.0,,0,0,0,3,1
1326,21,Male,Undergraduate,Mexico,3.0,Facebook,0,8.0,Single,0.0,,1,0,0,1,0
1327,21,Male,Undergraduate,Mexico,20.0,Instagram,0,8.0,Single,0.0,,1,0,0,2,0
1328,21,Male,Undergraduate,Mexico,17.0,Snapchat,0,8.0,Complicated,1.0,,1,0,0,9,2
1329,25,Male,Undergraduate,Mexico,19.0,Instagram,0,6.0,In Relationship,0.0,,1,0,0,2,1
1330,22,Male,Undergraduate,Mexico,18.0,Facebook,0,8.0,In Relationship,1.0,,1,0,0,1,1
1331,21,Female,Undergraduate,Mexico,19.0,TikTok,0,6.0,Single,2.0,,0,0,0,3,0
1332,23,Male,Undergraduate,Mexico,20.0,Instagram,0,4.0,In Relationship,1.0,,1,0,0,2,1
1333,18,Female,Undergraduate,Mexico,10.0,TikTok,0,8.0,Complicated,2.0,,0,0,0,3,2
1334,22,Male,Undergraduate,Mexico,5.0,,1,6.0,In Relationship,1.0,,1,0,0,-1,1
1335,21,Male,Undergraduate,Mexico,4.0,TikTok,0,8.0,Single,0.0,,1,0,0,3,0
1336,19,Male,Undergraduate,Mexico,8.0,TikTok,0,6.0,Single,0.0,,1,0,0,3,0
1337,19,Male,Undergraduate,Mexico,8.0,TikTok,0,6.0,Single,0.0,,1,0,0,3,0
1338,24,Female,Undergraduate,Mexico,1.0,TikTok,0,8.0,In Relationship,0.0,,0,0,0,3,1
